filepath,label
Audio\fake\file6432.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6438.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6447.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6450.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file646.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6462.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6467.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6471.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6479.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6487.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6490.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6492.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6511.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file652.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6521.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6522.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6523.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6524.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6526.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6534.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6542.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6543.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6547.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6549.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6556.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6557.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6562.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6576.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6594.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6596.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6608.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6610.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6611.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6616.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6621.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6622.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6625.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6628.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6636.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6643.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6645.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6647.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6650.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6651.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6656.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6660.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6664.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6666.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6667.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6682.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6684.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6689.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6693.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6694.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file670.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6704.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6714.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6724.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6728.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6734.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6744.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6757.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6765.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6766.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6778.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6783.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6786.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6792.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file680.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6807.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6827.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6833.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6839.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file684.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6859.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6883.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6885.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6886.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6892.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6896.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6901.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6903.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6908.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6912.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file693.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6934.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6936.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6937.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file694.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6940.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6960.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file697.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6975.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6976.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6978.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6985.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file6992.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7001.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7004.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7018.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7019.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file702.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7036.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7038.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7044.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file705.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7051.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7052.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7055.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file707.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7070.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7076.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7088.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file709.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7094.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7109.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7112.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7118.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7128.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7135.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7144.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7152.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7160.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7164.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7167.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7169.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7175.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7179.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file718.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7181.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7183.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7184.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7187.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7190.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7191.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7193.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7197.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file720.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7200.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7202.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7204.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file721.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7210.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7223.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file723.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7230.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7239.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file724.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7243.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7248.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7249.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7250.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7261.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7263.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7274.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7282.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7283.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7284.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7285.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7288.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7301.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7307.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file732.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7326.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7336.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7337.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7339.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7341.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7346.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file735.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7351.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7353.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7368.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7375.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7377.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7380.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7386.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7399.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file74.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7413.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7415.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7417.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7421.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7433.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7441.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7448.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file745.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7451.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7464.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7476.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7489.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7492.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7499.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7502.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7520.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7521.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7522.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7524.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7525.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7535.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file755.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7550.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7553.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7556.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7571.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7576.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file758.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7582.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7587.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file759.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7596.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7602.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7609.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7610.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7616.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7626.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7628.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7631.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7649.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file767.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7677.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7681.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file770.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7700.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7701.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7711.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file772.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7726.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7733.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7740.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7742.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7743.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7744.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7748.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7751.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7752.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7761.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7762.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7767.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7771.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7775.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7778.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7783.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7784.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7797.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file78.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7803.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7805.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7814.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7823.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7826.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7851.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7855.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7869.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7878.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file788.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7885.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7888.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file789.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7905.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7907.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7915.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7919.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7927.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file793.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7938.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7941.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7950.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7953.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7955.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7959.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7966.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file797.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7984.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7986.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7991.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file7995.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8002.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8007.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file801.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8014.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8021.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8022.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8040.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8045.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8048.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8063.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8064.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8069.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8086.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8089.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8093.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8094.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8095.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file810.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8102.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8104.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file8105.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
